SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH	pH_1	pH_2	pH_3	pH_4	Carbon dioxide	Carbon dioxide_1	Carbon dioxide_2	Carbon dioxide_3	Carbon dioxide_4	"Carbon dioxide, partial pressure"	"Carbon dioxide, partial pressure_1"	"Carbon dioxide, partial pressure_2"	"Carbon dioxide, partial pressure_3"	"Carbon dioxide, partial pressure_4"	Fugacity of carbon dioxide in seawater	Fugacity of carbon dioxide in seawater_1	Fugacity of carbon dioxide in seawater_2	Fugacity of carbon dioxide in seawater_3	Fugacity of carbon dioxide in seawater_4	Bicarbonate ion	Bicarbonate ion_1	Bicarbonate ion_2	Bicarbonate ion_3	Bicarbonate ion_4	Carbonate ion	Carbonate ion_1	Carbonate ion_2	Carbonate ion_3	Carbonate ion_4	"Carbon, total"	"Carbon, total_1"	"Carbon, total_2"	"Carbon, total_3"	"Carbon, total_4"	"Alkalinity, total"	"Alkalinity, total_1"	"Alkalinity, total_2"	"Alkalinity, total_3"	"Alkalinity, total_4"	Calcite saturation state	Calcite saturation state_1	Calcite saturation state_2	Calcite saturation state_3	Calcite saturation state_4	Aragonite saturation state	Aragonite saturation state_1	Aragonite saturation state_2	Aragonite saturation state_3	Aragonite saturation state_4
TARA_N000002717	SAMEA2732005	ERS494484	TARA_150	TARA_20120305T1647Z_150_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	20	180	TARA_150_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120305T1647Z_150_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N20-180_N000002717	tara_20120305t1105z_150_event_cast	9.0845	P00DT05H44M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002699	SAMEA2732095	ERS494470	TARA_150	TARA_20120305T1345Z_150_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_150_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120305T1345Z_150_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002699	tara_20120305t1105z_150_event_cast	8.4794	P00DT02H42M	1	8.111959	8.111959	8.111959	8.111959	8.111959	11.76642	11.76642	11.76642	11.76642	11.76642	342.260448	342.260448	342.260448	342.260448	342.260448	341.079024	341.079024	341.079024	341.079024	341.079024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002701	SAMEA2731788	ERS494465	TARA_150	TARA_20120305T1207Z_150_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_150_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120305T1207Z_150_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002701	tara_20120305t1105z_150_event_cast	2.7838	P00DT01H04M	1	8.111959	8.111959	8.111959	8.111959	8.111959	11.76642	11.76642	11.76642	11.76642	11.76642	342.260448	342.260448	342.260448	342.260448	342.260448	341.079024	341.079024	341.079024	341.079024	341.079024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002703	SAMEA2731784	ERS494461	TARA_150	TARA_20120305T1033Z_150_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_150_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120305T1033Z_150_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002703	tara_20120305t1105z_150_event_cast	1.7346	P00DT00H29M	1	8.111959	8.111959	8.111959	8.111959	8.111959	11.76642	11.76642	11.76642	11.76642	11.76642	342.260448	342.260448	342.260448	342.260448	342.260448	341.079024	341.079024	341.079024	341.079024	341.079024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002117	SAMEA2731634	ERS494355	TARA_148	TARA_20120224T1514Z_148_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_148_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120224T1514Z_148_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002117	tara_20120224t1148z_148_event_cast	13.8655	P00DT03H32M	1	8.107639	8.107639	8.107639	8.107639	8.107639	10.988774	10.988774	10.988774	10.988774	10.988774	346.971853	346.971853	346.971853	346.971853	346.971853	345.816106	345.816106	345.816106	345.816106	345.816106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002119	SAMEA2732099	ERS494350	TARA_148	TARA_20120224T1351Z_148_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_148_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120224T1351Z_148_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002119	tara_20120224t1148z_148_event_cast	7.0751	P00DT02H09M	1	8.107639	8.107639	8.107639	8.107639	8.107639	10.988774	10.988774	10.988774	10.988774	10.988774	346.971853	346.971853	346.971853	346.971853	346.971853	345.816106	345.816106	345.816106	345.816106	345.816106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002111	SAMEA2623741	ERS494339	TARA_148	TARA_20120224T1140Z_148_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_148_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120224T1140Z_148_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002111	tara_20120224t1148z_148_event_cast	0.22385	P00DT00H01M	1	8.107639	8.107639	8.107639	8.107639	8.107639	10.988774	10.988774	10.988774	10.988774	10.988774	346.971853	346.971853	346.971853	346.971853	346.971853	345.816106	345.816106	345.816106	345.816106	345.816106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002107	SAMEA2732044	ERS494317	TARA_147	TARA_20120218T1954Z_147_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_147_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120218T1954Z_147_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002107	tara_20120218t1807z_147_event_cast	4.6407	P00DT01H48M	1	8.112692	8.112692	8.112692	8.112692	8.112692	10.914525	10.914525	10.914525	10.914525	10.914525	342.026908	342.026908	342.026908	342.026908	342.026908	340.883813	340.883813	340.883813	340.883813	340.883813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002109	SAMEA2731996	ERS494313	TARA_147	TARA_20120218T1910Z_147_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_147_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120218T1910Z_147_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002109	tara_20120218t1807z_147_event_cast	2.923	P00DT01H04M	1	8.112692	8.112692	8.112692	8.112692	8.112692	10.914525	10.914525	10.914525	10.914525	10.914525	342.026908	342.026908	342.026908	342.026908	342.026908	340.883813	340.883813	340.883813	340.883813	340.883813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002101	SAMEA2623721	ERS494302	TARA_147	TARA_20120218T1422Z_147_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_147_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120218T1422Z_147_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002101	tara_20120218t1807z_147_event_cast	2.9187	P00DT03H43M	1	8.112692	8.112692	8.112692	8.112692	8.112692	10.914525	10.914525	10.914525	10.914525	10.914525	342.026908	342.026908	342.026908	342.026908	342.026908	340.883813	340.883813	340.883813	340.883813	340.883813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003246	SAMEA2730873	ERS494259	TARA_146	TARA_20120215T1608Z_146_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_146_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120215T1608Z_146_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003246	tara_20120215t1302z_146_event_cast	14.8585	P00DT03H08M	1	8.114037	8.114037	8.114037	8.114037	8.114037	11.093421	11.093421	11.093421	11.093421	11.093421	341.340207	341.340207	341.340207	341.340207	341.340207	340.19016	340.19016	340.19016	340.19016	340.19016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003240	SAMEA2730869	ERS494255	TARA_146	TARA_20120215T1515Z_146_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_146_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120215T1515Z_146_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003240	tara_20120215t1302z_146_event_cast	10.9836	P00DT02H15M	1	8.114037	8.114037	8.114037	8.114037	8.114037	11.093421	11.093421	11.093421	11.093421	11.093421	341.340207	341.340207	341.340207	341.340207	341.340207	340.19016	340.19016	340.19016	340.19016	340.19016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003223	SAMEA2730594	ERS494199	TARA_145	TARA_20120202T1544Z_145_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_145_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120202T1544Z_145_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003223	tara_20120202t1205z_145_event_cast	4.2867	P00DT03H41M	1	7.882102	7.882102	7.882102	7.882102	7.882102	23.63622	23.63622	23.63622	23.63622	23.63622	617.113156	617.113156	617.113156	617.113156	617.113156	614.888973	614.888973	614.888973	614.888973	614.888973	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087
TARA_N000003231	SAMEA2731031	ERS494191	TARA_145	TARA_20120202T1348Z_145_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_145_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120202T1348Z_145_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003231	tara_20120202t1205z_145_event_cast	0.97268	P00DT01H45M	1	7.882102	7.882102	7.882102	7.882102	7.882102	23.63622	23.63622	23.63622	23.63622	23.63622	617.113156	617.113156	617.113156	617.113156	617.113156	614.888973	614.888973	614.888973	614.888973	614.888973	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087
TARA_N000003215	SAMEA2623639	ERS494182	TARA_145	TARA_20120202T1152Z_145_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_145_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120202T1152Z_145_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000003215	tara_20120202t1205z_145_event_cast	0.44785	P00DT00H10M	1	7.882102	7.882102	7.882102	7.882102	7.882102	23.63622	23.63622	23.63622	23.63622	23.63622	617.113156	617.113156	617.113156	617.113156	617.113156	614.888973	614.888973	614.888973	614.888973	614.888973	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087
TARA_N000003191	SAMEA2730691	ERS494147	TARA_144	TARA_20120130T0239Z_144_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_144_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120130T0239Z_144_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003191	tara_20120129t2303z_144_event_cast	1.6426	P00DT03H32M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0278	0.0278	0.02785	0.0279	0.0279	0.0094	0.0094	0.01065	0.0119	0.0119	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.00195	0.002	0.002	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_N000003175	SAMEA2623601	ERS494129	TARA_144	TARA_20120129T2001Z_144_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_144_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120129T2001Z_144_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000003175	tara_20120129t2303z_144_event_cast	17.2242	P00DT03H05M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0278	0.0278	0.02785	0.0279	0.0279	0.0094	0.0094	0.01065	0.0119	0.0119	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.00195	0.002	0.002	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_N000003148	SAMEA2730839	ERS494070	TARA_143	TARA_20120116T2052Z_143_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	180	2000	TARA_143_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120116T2052Z_143_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N180-2000_N000003148	tara_20120116t1235z_143_event_cast	24.8823	P00DT08H19M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0338	0.0338	0.0338	0.0338	0.0338	0.0112	0.0112	0.0112	0.0112	0.0112	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0015	0.0015	0.0015	0.0015	0.0015
TARA_N000003146	SAMEA2730960	ERS494064	TARA_143	TARA_20120116T2024Z_143_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	5	20	TARA_143_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120116T2024Z_143_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N5-20_N000003146	tara_20120116t1235z_143_event_cast	22.6779	P00DT07H51M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0338	0.0338	0.0338	0.0338	0.0338	0.0112	0.0112	0.0112	0.0112	0.0112	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0015	0.0015	0.0015	0.0015	0.0015
TARA_N000003156	SAMEA2730834	ERS494060	TARA_143	TARA_20120116T1944Z_143_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	20	180	TARA_143_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120116T1944Z_143_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N20-180_N000003156	tara_20120116t1235z_143_event_cast	19.5403	P00DT07H11M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0338	0.0338	0.0338	0.0338	0.0338	0.0112	0.0112	0.0112	0.0112	0.0112	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0015	0.0015	0.0015	0.0015	0.0015
TARA_N000003153	SAMEA2730956	ERS494055	TARA_143	TARA_20120116T1922Z_143_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_143_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20120116T1922Z_143_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003153	tara_20120116t1235z_143_event_cast	18.0087	P00DT06H49M	1	8.088841	8.088841	8.088841	8.088841	8.088841	10.047949	10.047949	10.047949	10.047949	10.047949	357.044404	357.044404	357.044404	357.044404	357.044404	355.920123	355.920123	355.920123	355.920123	355.920123	0	0	0	0	0	0.0263	0.0263	0.0263	0.0263	0.0263	0.0099	0.0099	0.0099	0.0099	0.0099	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000003141	SAMEA2730657	ERS494045	TARA_143	TARA_20120116T1425Z_143_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_143_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120116T1425Z_143_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003141	tara_20120116t1235z_143_event_cast	6.3058	P00DT01H52M	1	8.088841	8.088841	8.088841	8.088841	8.088841	10.047949	10.047949	10.047949	10.047949	10.047949	357.044404	357.044404	357.044404	357.044404	357.044404	355.920123	355.920123	355.920123	355.920123	355.920123	0	0	0	0	0	0.0263	0.0263	0.0263	0.0263	0.0263	0.0099	0.0099	0.0099	0.0099	0.0099	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000003098	SAMEA2730939	ERS493976	TARA_142	TARA_20120109T1852Z_142_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	125	123	127	180	2000	TARA_142_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120109T1852Z_142_EVENT_NET_DCM_(125m)_SEQ-(500mL-or-15min)_N180-2000_N000003098	tara_20120108t2325z_142_event_cast	12.8827	P00DT19H35M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.041	0.041	0.041	0.041	0.041	0.0189	0.0189	0.0189	0.0189	0.0189	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.0019	0.0019	0.0019	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000003089	SAMEA2730918	ERS493965	TARA_142	TARA_20120109T1504Z_142_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_142_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20120109T1504Z_142_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003089	tara_20120108t2325z_142_event_cast	10.1757	P00DT15H47M	1	8.0769	8.0769	8.0769	8.0769	8.0769	10.431768	10.431768	10.431768	10.431768	10.431768	370.888929	370.888929	370.888929	370.888929	370.888929	369.721337	369.721337	369.721337	369.721337	369.721337	0	0	0	0	0	0.0392	0.0392	0.0392	0.0392	0.0392	0.018	0.018	0.018	0.018	0.018	0.001	0.001	0.001	0.001	0.001	0.0016	0.0016	0.0016	0.0016	0.0016	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_N000003081	SAMEA2623477	ERS493952	TARA_142	TARA_20120109T1341Z_142_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_142_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20120109T1341Z_142_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000003081	tara_20120108t2325z_142_event_cast	6.3376	P00DT14H24M	1	8.0769	8.0769	8.0769	8.0769	8.0769	10.431768	10.431768	10.431768	10.431768	10.431768	370.888929	370.888929	370.888929	370.888929	370.888929	369.721337	369.721337	369.721337	369.721337	369.721337	0	0	0	0	0	0.0392	0.0392	0.0392	0.0392	0.0392	0.018	0.018	0.018	0.018	0.018	0.001	0.001	0.001	0.001	0.001	0.0016	0.0016	0.0016	0.0016	0.0016	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_N000003039	SAMEA2732983	ERS493860	TARA_139	TARA_20111215T1525Z_139_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_139_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111215T1525Z_139_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003039	tara_20111215t1423z_139_event_cast	1.5205	P00DT01H04M	1	7.981318	7.981318	7.981318	7.981318	7.981318	12.680073	12.680073	12.680073	12.680073	12.680073	458.240202	458.240202	458.240202	458.240202	458.240202	456.82002	456.82002	456.82002	456.82002	456.82002	0	0	0	0	0	0.0719	0.0719	0.0769	0.0819	0.0819	0.0612	0.0612	0.06825	0.0753	0.0753	0.0245	0.0245	0.02775	0.031	0.031	0.0028	0.0028	0.0028	0.0028	0.0028	0.0081	0.0081	0.00935	0.0106	0.0106
TARA_N000003035	SAMEA2623417	ERS493851	TARA_139	TARA_20111215T1416Z_139_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_139_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20111215T1416Z_139_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000003035	tara_20111215t1423z_139_event_cast	2.1174	P00DT00H04M	1	7.981318	7.981318	7.981318	7.981318	7.981318	12.680073	12.680073	12.680073	12.680073	12.680073	458.240202	458.240202	458.240202	458.240202	458.240202	456.82002	456.82002	456.82002	456.82002	456.82002	0	0	0	0	0	0.0719	0.0719	0.0769	0.0819	0.0819	0.0612	0.0612	0.06825	0.0753	0.0753	0.0245	0.0245	0.02775	0.031	0.031	0.0028	0.0028	0.0028	0.0028	0.0028	0.0081	0.0081	0.00935	0.0106	0.0106
TARA_N000003013	SAMEA2732716	ERS493804	TARA_138	TARA_20111211T1627Z_138_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	5	20	TARA_138_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111211T1627Z_138_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N5-20_N000003013	tara_20111210t1401z_138_event_cast	10.6812	P01DT02H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000003005	SAMEA2732658	ERS493772	TARA_138	TARA_20111210T1625Z_138_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_138_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20111210T1625Z_138_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000003005	tara_20111210t1401z_138_event_cast	2.3707	P00DT02H26M	1	8.070004	8.070004	8.070004	8.070004	8.070004	9.803891	9.803891	9.803891	9.803891	9.803891	356.94714	356.94714	356.94714	356.94714	356.94714	355.844759	355.844759	355.844759	355.844759	355.844759	0	0	0	0	0	0.0059	0.0059	0.0059	0.0059	0.0059	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000003007	SAMEA2732654	ERS493768	TARA_138	TARA_20111210T1506Z_138_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_138_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111210T1506Z_138_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000003007	tara_20111210t1401z_138_event_cast	1.1291	P00DT01H07M	1	8.070004	8.070004	8.070004	8.070004	8.070004	9.803891	9.803891	9.803891	9.803891	9.803891	356.94714	356.94714	356.94714	356.94714	356.94714	355.844759	355.844759	355.844759	355.844759	355.844759	0	0	0	0	0	0.0059	0.0059	0.0059	0.0059	0.0059	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000002938	SAMEA2732866	ERS493694	TARA_137	TARA_20111202T2302Z_137_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	5	20	TARA_137_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111202T2302Z_137_EVENT_NET_DCM_(40m)_SEQ-(500mL-or-15min)_N5-20_N000002938	tara_20111202t1412z_137_event_cast	10.8218	P00DT08H51M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0554	0.0567	0.0606	0.07035	0.0736	0.018	0.0192	0.0228	0.02805	0.0298	0.0156	0.01765	0.0238	0.0262	0.027	0	0.001275	0.0051	0.008325	0.0094	0.0052	0.00555	0.0066	0.006675	0.0067
